CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast12Months,SatisfactionScore,Churn
CUST-03348,Male,40,No,Yes,Yes,29,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,85.31,2571.04,0,5,No
CUST-03349,Male,72,Yes,Yes,No,53,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,50.33,2532.14,3,4,No
CUST-03350,Female,33,No,No,No,54,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,38.57,1932.87,2,3,No
CUST-03351,Male,67,Yes,Yes,No,49,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),101.93,4773.19,0,4,No
CUST-03352,Female,28,No,No,Yes,72,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,82.68,6224.79,1,5,No
CUST-03353,Male,46,No,Yes,No,40,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,83.3,3208.71,2,4,No
CUST-03354,Female,64,No,Yes,No,50,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,91.43,4717.77,1,5,No
CUST-03355,Female,63,No,No,No,17,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,104.22,1624.51,1,4,Yes
CUST-03356,Male,38,No,Yes,No,26,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,103.1,2617.32,0,4,Yes
CUST-03357,Male,54,No,Yes,Yes,25,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,97.16,2407.75,0,4,No
CUST-03358,Female,52,No,Yes,No,12,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),91.41,1053.85,0,4,No
CUST-03359,Male,36,No,No,No,14,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,38.37,537.53,2,4,No
CUST-03360,Female,55,No,No,Yes,25,No,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card (Automatic),49.94,1251.25,0,4,Yes
CUST-03361,Female,75,Yes,Yes,No,30,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),80.0,2306.22,0,5,No
CUST-03362,Female,53,No,Yes,No,72,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,24.25,1677.49,1,4,No
CUST-03363,Male,54,No,No,Yes,12,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),102.05,1229.45,1,4,No
CUST-03364,Female,56,No,No,No,12,Yes,DSL,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),82.94,1044.28,0,5,No
CUST-03365,Male,22,No,No,No,7,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-Month,No,Credit Card (Automatic),79.45,574.34,2,4,No
CUST-03366,Female,52,No,No,No,45,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,91.97,4290.24,0,4,Yes
CUST-03367,Female,29,No,No,No,72,Yes,DSL,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,63.81,4721.78,2,4,No
CUST-03368,Male,36,No,Yes,Yes,24,No,DSL,No,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,59.22,1463.29,0,4,No
CUST-03369,Male,80,Yes,Yes,Yes,31,Yes,DSL,No,No,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),60.95,1862.68,1,2,No
CUST-03370,Male,41,No,No,Yes,24,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,29.94,703.85,1,4,No
CUST-03371,Female,33,No,Yes,Yes,42,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,106.18,4644.89,2,4,No
CUST-03372,Male,63,No,No,No,10,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,37.32,368.74,0,4,No
CUST-03373,Male,30,No,No,Yes,36,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),63.52,2222.64,1,4,Yes
CUST-03374,Female,38,No,No,Yes,24,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),80.11,1978.38,1,4,Yes
CUST-03375,Female,65,Yes,Yes,No,46,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card (Automatic),67.9,3055.31,0,5,No
CUST-03376,Female,46,No,No,Yes,45,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Mailed Check,104.84,4750.24,0,4,No
CUST-03377,Female,20,No,No,Yes,33,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),61.6,1886.38,1,3,Yes
CUST-03378,Female,54,No,Yes,No,21,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,108.56,2326.93,3,3,No
CUST-03379,Female,39,No,Yes,Yes,13,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),91.58,1132.6,5,2,Yes
CUST-03380,Male,70,Yes,Yes,No,44,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,68.57,3049.12,1,4,No
CUST-03381,Female,35,No,Yes,No,27,Yes,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,73.63,1977.97,0,3,No
CUST-03382,Female,62,No,No,No,26,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),44.82,1260.34,1,5,No
CUST-03383,Female,73,Yes,Yes,No,19,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),61.21,1162.3,0,4,No
CUST-03384,Female,31,No,No,No,66,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card (Automatic),93.52,6265.27,4,3,No
CUST-03385,Female,42,No,No,Yes,68,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Credit Card (Automatic),78.04,5378.94,0,4,No
CUST-03386,Male,51,No,Yes,No,20,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.76,540.43,0,4,No
CUST-03387,Female,31,No,No,No,14,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,99.02,1430.82,2,4,No
CUST-03388,Female,49,No,Yes,Yes,21,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,35.72,757.99,1,3,No
CUST-03389,Male,41,No,No,Yes,15,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,68.16,1047.87,1,5,No
CUST-03390,Female,41,No,Yes,No,35,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),66.39,2507.26,1,5,No
CUST-03391,Male,46,No,Yes,Yes,26,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),91.38,2260.01,2,5,Yes
CUST-03392,Female,46,No,Yes,Yes,42,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),92.79,3949.16,1,4,No
CUST-03393,Female,48,No,No,Yes,20,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),80.0,1606.49,0,4,No
CUST-03394,Male,35,No,Yes,No,72,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),96.64,6642.33,1,4,Yes
CUST-03395,Male,36,No,No,Yes,8,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),26.26,200.42,0,5,No
CUST-03396,Female,43,No,No,No,26,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),88.94,2374.82,0,4,Yes
CUST-03397,Male,44,No,Yes,Yes,72,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card (Automatic),71.32,5439.23,0,5,No
CUST-03398,Female,38,No,Yes,No,43,Yes,DSL,Yes,No,No,No,No,No,One Year,Yes,Mailed Check,60.05,2695.28,2,3,No
CUST-03399,Male,50,No,Yes,Yes,23,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,108.81,2574.83,1,4,Yes
CUST-03400,Female,18,No,No,No,34,Yes,DSL,No,Yes,No,Yes,No,Yes,Two Year,No,Electronic Check,85.2,2923.6,0,5,No
CUST-03401,Female,33,No,No,No,9,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,No,Credit Card (Automatic),54.24,499.95,1,3,Yes
CUST-03402,Female,41,No,Yes,No,27,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,34.44,930.72,2,2,No
CUST-03403,Male,31,No,No,Yes,9,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,No,Electronic Check,75.12,698.66,1,5,Yes
CUST-03404,Female,71,Yes,Yes,No,5,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),78.89,386.57,2,4,No
CUST-03405,Male,45,No,No,No,63,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,104.19,6779.98,0,5,No
CUST-03406,Male,48,No,Yes,Yes,16,Yes,DSL,No,Yes,Yes,No,Yes,No,Two Year,Yes,Credit Card (Automatic),77.11,1276.01,0,5,No
CUST-03407,Male,37,No,Yes,No,9,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,35.97,327.49,2,3,Yes
CUST-03408,Female,45,No,Yes,No,21,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card (Automatic),100.77,2310.01,1,4,No
CUST-03409,Female,26,No,No,No,41,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,72.39,2912.99,0,5,No
CUST-03410,Male,42,No,No,No,9,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,97.41,921.82,2,5,Yes
CUST-03411,Male,30,No,Yes,No,18,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,55.66,979.5,1,4,No
CUST-03412,Female,41,No,Yes,No,45,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,116.42,5310.08,1,4,Yes
CUST-03413,Male,18,No,No,No,28,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,No,Electronic Check,96.97,2699.19,1,3,No
CUST-03414,Male,27,No,Yes,Yes,64,Yes,DSL,No,Yes,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),69.01,4664.28,0,4,No
CUST-03415,Female,68,Yes,Yes,No,45,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),90.35,4106.52,1,4,No
CUST-03416,Male,58,No,Yes,Yes,38,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,102.03,3747.54,0,5,No
CUST-03417,Female,66,Yes,Yes,No,44,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,106.26,4742.79,1,4,No
CUST-03418,Female,67,Yes,Yes,No,7,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),102.04,686.83,2,3,Yes
CUST-03419,Male,56,No,Yes,No,25,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),75.81,1913.18,1,5,Yes
CUST-03420,Male,38,No,No,No,72,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,89.86,6521.87,4,3,No
CUST-03421,Female,28,No,Yes,No,19,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Transfer (Automatic),107.7,1927.49,1,4,No
CUST-03422,Female,63,No,Yes,No,26,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),91.91,2527.1,2,4,Yes
CUST-03423,Female,46,No,Yes,No,16,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,101.07,1630.2,2,4,Yes
CUST-03424,Male,85,Yes,Yes,No,16,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,No,Electronic Check,96.96,1619.68,0,4,No
CUST-03425,Female,39,No,No,No,48,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),98.7,4963.7,1,4,No
CUST-03426,Female,77,Yes,No,No,72,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,118.3,8532.59,2,4,No
CUST-03427,Male,42,No,No,Yes,70,Yes,DSL,No,Yes,No,Yes,Yes,No,Two Year,Yes,Electronic Check,72.75,4970.34,1,4,No
CUST-03428,Female,66,Yes,Yes,No,5,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),71.89,370.39,1,4,No
CUST-03429,Female,72,Yes,Yes,No,24,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,76.3,1788.47,2,5,Yes
CUST-03430,Male,29,No,Yes,No,19,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),110.14,2046.24,2,3,Yes
CUST-03431,Male,37,No,No,Yes,10,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),40.2,422.77,3,3,No
CUST-03432,Female,28,No,Yes,Yes,50,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),39.66,1958.68,0,5,No
CUST-03433,Male,25,No,Yes,Yes,20,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),88.12,1749.8,1,4,Yes
CUST-03434,Male,56,No,No,No,11,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,100.08,1138.12,1,4,Yes
CUST-03435,Male,42,No,Yes,No,34,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,41.88,1411.34,1,4,No
CUST-03436,Female,46,No,No,No,9,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),109.2,950.65,2,5,No
CUST-03437,Male,54,No,Yes,Yes,58,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Bank Transfer (Automatic),91.06,5267.23,1,4,Yes
CUST-03438,Female,18,No,No,Yes,61,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,66.65,4134.33,0,5,Yes
CUST-03439,Female,66,Yes,No,No,43,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,74.11,3145.26,3,3,No
CUST-03440,Female,39,No,Yes,Yes,37,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,33.92,1260.51,2,3,No
CUST-03441,Female,54,No,No,No,24,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,63.53,1513.18,1,3,No
CUST-03442,Male,55,No,Yes,No,32,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),32.22,997.12,1,4,No
CUST-03443,Male,67,Yes,Yes,No,24,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,100.04,2236.72,2,5,No
CUST-03444,Male,43,No,No,Yes,7,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),105.65,761.52,1,5,Yes
CUST-03445,Female,18,No,No,No,42,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,18.0,761.91,0,5,No
CUST-03446,Female,46,No,No,No,66,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,100.14,6610.92,1,4,Yes
CUST-03447,Male,48,No,No,Yes,16,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),64.26,1013.37,0,4,Yes
CUST-03448,Female,28,No,Yes,No,47,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),81.47,3880.08,1,5,No
CUST-03449,Female,47,No,Yes,No,26,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),90.0,2302.54,2,5,No
CUST-03450,Male,39,No,Yes,No,17,Yes,DSL,No,No,Yes,Yes,No,Yes,One Year,No,Electronic Check,81.42,1410.19,1,3,Yes
CUST-03451,Male,24,No,Yes,Yes,4,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,110.81,440.92,1,4,No
CUST-03452,Male,56,No,Yes,No,43,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,36.6,1528.5,0,5,No
CUST-03453,Male,36,No,Yes,No,37,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),92.3,3621.87,0,5,No
CUST-03454,Male,38,No,Yes,Yes,11,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,87.18,987.86,0,4,No
CUST-03455,Female,38,No,No,No,21,Yes,DSL,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,60.35,1329.26,0,3,No
CUST-03456,Female,65,Yes,Yes,No,26,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),99.41,2684.23,1,4,Yes
CUST-03457,Female,44,No,Yes,Yes,34,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,94.21,3153.74,2,4,No
CUST-03458,Male,46,No,No,No,54,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),89.14,4803.38,0,5,No
CUST-03459,Female,38,No,No,Yes,23,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,67.81,1610.91,1,5,Yes
CUST-03460,Male,52,No,Yes,Yes,6,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),108.05,647.57,0,5,No
CUST-03461,Male,67,Yes,Yes,Yes,27,Yes,DSL,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),77.33,2027.43,0,4,No
CUST-03462,Female,55,No,No,No,19,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.44,523.66,0,4,Yes
CUST-03463,Female,56,No,No,No,14,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,97.5,1448.18,1,3,No
CUST-03464,Male,55,No,Yes,No,48,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),100.47,4882.45,0,5,No
CUST-03465,Male,23,No,Yes,No,13,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,99.8,1231.19,1,4,No
CUST-03466,Female,31,No,No,Yes,8,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,78.88,619.82,2,3,Yes
CUST-03467,Female,42,No,Yes,No,18,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),73.64,1391.43,1,4,No
CUST-03468,Male,33,No,No,No,26,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),31.49,816.62,1,5,Yes
CUST-03469,Female,28,No,No,No,28,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),32.49,863.12,2,3,No
CUST-03470,Female,18,No,No,No,58,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Two Year,No,Credit Card (Automatic),99.89,5866.2,1,4,No
CUST-03471,Male,23,No,No,No,15,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,87.68,1301.09,3,4,Yes
CUST-03472,Female,41,No,No,No,43,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),90.78,4062.43,1,5,No
CUST-03473,Female,44,No,No,No,18,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,83.04,1494.48,0,5,No
CUST-03474,Female,32,No,No,No,4,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),90.76,387.45,2,5,Yes
CUST-03475,Male,46,No,Yes,Yes,54,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Mailed Check,78.93,4199.01,0,5,No
CUST-03476,Male,38,No,No,No,7,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Bank Transfer (Automatic),82.04,597.29,2,4,No
CUST-03477,Female,62,No,No,No,31,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,113.12,3522.57,0,5,Yes
CUST-03478,Female,42,No,No,No,8,Yes,DSL,No,Yes,No,No,No,Yes,One Year,No,Electronic Check,57.18,452.1,2,3,Yes
CUST-03479,Male,56,No,Yes,No,36,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,100.25,3593.57,2,3,No
CUST-03480,Female,48,No,Yes,Yes,10,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Automatic),34.45,333.54,0,4,Yes
CUST-03481,Female,23,No,No,No,6,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,76.22,474.99,1,5,No
CUST-03482,Male,44,No,Yes,Yes,22,Yes,DSL,No,No,Yes,Yes,No,No,One Year,Yes,Credit Card (Automatic),64.89,1401.74,0,5,No
CUST-03483,Female,25,No,No,No,3,No,Fiber Optic,No,No,No,No,Yes,No,Two Year,Yes,Credit Card (Automatic),68.23,215.51,2,4,Yes
CUST-03484,Male,43,No,No,No,23,Yes,DSL,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,57.41,1355.6,0,5,No
CUST-03485,Male,33,No,Yes,No,43,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),85.37,3658.88,1,5,Yes
CUST-03486,Male,51,No,Yes,No,72,Yes,DSL,Yes,No,No,No,No,No,One Year,No,Credit Card (Automatic),62.54,4549.71,0,4,No
CUST-03487,Male,24,No,No,No,29,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),68.48,2032.17,0,5,No
CUST-03488,Female,45,No,Yes,Yes,25,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,31.95,821.68,1,3,No
CUST-03489,Male,54,No,No,Yes,56,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),75.04,4482.47,1,4,No
CUST-03490,Female,60,No,No,Yes,9,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,105.78,1008.43,0,4,Yes
CUST-03491,Male,33,No,No,No,13,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,102.16,1251.41,1,4,No
CUST-03492,Female,45,No,Yes,Yes,42,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Transfer (Automatic),96.56,4239.9,0,5,Yes
CUST-03493,Male,48,No,Yes,No,18,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,95.19,1742.53,2,3,Yes
CUST-03494,Female,70,Yes,No,No,20,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,97.86,1897.58,0,5,Yes
CUST-03495,Female,21,No,Yes,No,27,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),101.91,2686.92,1,4,No
CUST-03496,Female,30,No,Yes,Yes,10,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,62.09,642.45,1,4,Yes
CUST-03497,Male,85,Yes,No,No,6,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,No,Electronic Check,83.54,508.21,1,3,No
CUST-03498,Male,41,No,Yes,Yes,12,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),95.11,1141.78,1,5,Yes
CUST-03499,Male,18,No,Yes,No,19,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Credit Card (Automatic),88.31,1771.89,0,3,No
CUST-03500,Male,36,No,No,No,36,Yes,DSL,Yes,No,No,No,Yes,No,Two Year,No,Mailed Check,68.76,2472.06,2,3,No
CUST-03501,Male,18,No,Yes,No,25,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),99.23,2596.33,1,5,No
CUST-03502,Female,49,No,Yes,No,41,Yes,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Credit Card (Automatic),81.48,2949.23,0,4,No
CUST-03503,Male,58,No,Yes,No,25,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,56.13,1501.27,1,4,Yes
CUST-03504,Male,30,No,No,Yes,46,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,75.36,3620.6,0,4,No
CUST-03505,Male,37,No,No,No,20,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),88.48,1750.81,1,3,Yes
CUST-03506,Female,60,No,No,No,3,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,69.64,206.44,0,4,No
